gpu,sms,path,method,transport,pipeline,comparison,destination,pf_shape,routing,route_seed,repeats,flush_mb,E,N,I,H,TOPK,expert_pool,live_experts,assignments,min_tokens_per_live_expert,max_tokens_per_live_expert,ms,median_live_CTA_cyc,W_bytes,S_bytes,X_useful_bytes,X_consumer_bytes,X_global_bytes,X_packed_bytes,X_smem_read_bytes,X_smem_write_bytes,pf_requested_bytes,pipeline_requested_bytes,X_useful_GBps,X_consumer_GBps,X_global_GBps,X_packed_GBps,X_smem_read_GBps,X_smem_write_GBps,pf_requested_GBps,pipeline_requested_GBps,checksum
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,512,2048,7168,8,128,128,4096,18,50,4.201488,9516728,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,0,5064622080,55.904247,55.904247,55.904247,15.723069,71.627316,71.627316,0.000000,1205.435326,0x60048cbbeaa68f05
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,512,2048,7168,8,128,128,4096,18,50,4.168848,9157129,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,56.341949,56.341949,56.341949,15.846173,72.188122,72.188122,56.341949,1271.215227,0x60048cbbeaa68f05
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,512,2048,7168,8,128,128,4096,18,50,4.113904,8955961,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,57.094435,57.094435,57.094435,16.057810,73.152245,73.152245,57.094435,1288.193187,0x60048cbbeaa68f05
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,512,2048,7168,8,128,128,4096,18,50,4.115616,8935873,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,57.070687,57.070687,57.070687,16.051131,73.121818,73.121818,57.070687,1287.657377,0x60048cbbeaa68f05
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,512,2048,7168,8,128,128,4096,18,50,4.191136,9326575,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,56.042331,56.042331,56.042331,15.761906,71.804236,71.804236,56.042331,1264.455091,0x60048cbbeaa68f05
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,512,2048,7168,8,128,128,4096,18,50,3.985600,9461410,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,0,4594860032,58.932413,58.932413,58.932413,16.574741,16.574741,16.574741,0.000000,1152.865325,0x60048cbbeaa68f05
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,512,2048,7168,8,128,128,4096,18,50,4.051616,9461160,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.972187,57.972187,57.972187,16.304678,16.304678,16.304678,57.972187,1192.053096,0x60048cbbeaa68f05
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,512,2048,7168,8,128,128,4096,18,50,4.101280,9546815,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.270172,57.270172,57.270172,16.107236,16.107236,16.107236,57.270172,1177.617916,0x60048cbbeaa68f05
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,512,2048,7168,8,128,128,4096,18,50,4.063872,9483567,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.797343,57.797343,57.797343,16.255503,16.255503,16.255503,57.797343,1188.457869,0x60048cbbeaa68f05
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,0,384,512,2048,7168,8,128,128,4096,18,45,4.187424,9494848,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,0,5064622080,56.092006,56.092006,56.092006,15.775877,71.867883,71.867883,0.000000,1209.483888,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,0,384,512,2048,7168,8,128,128,4096,18,45,4.173888,9223550,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,56.273914,56.273914,56.273914,15.827038,72.100952,72.100952,56.273914,1269.680174,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x3c6ef372,20,0,384,512,2048,7168,8,128,128,4096,18,45,4.111616,8988232,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,57.126204,57.126204,57.126204,16.066745,73.192949,73.192949,57.126204,1288.909988,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,0,384,512,2048,7168,8,128,128,4096,18,45,4.106208,8972406,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,57.201445,57.201445,57.201445,16.087907,73.289352,73.289352,57.201445,1290.607612,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,0,384,512,2048,7168,8,128,128,4096,18,45,4.184352,9386102,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,56.133191,56.133191,56.133191,15.787460,71.920650,71.920650,56.133191,1266.505113,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,0,384,512,2048,7168,8,128,128,4096,18,45,3.952144,9315224,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,0,4594860032,59.431290,59.431290,59.431290,16.715050,16.715050,16.715050,0.000000,1162.624606,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,0,384,512,2048,7168,8,128,128,4096,18,45,4.085024,9517705,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.498079,57.498079,57.498079,16.171335,16.171335,16.171335,57.498079,1182.304241,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,0,384,512,2048,7168,8,128,128,4096,18,45,4.099280,9523748,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.298118,57.298118,57.298118,16.115096,16.115096,16.115096,57.298118,1178.192560,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,0,384,512,2048,7168,8,128,128,4096,18,45,4.069472,9513840,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.717809,57.717809,57.717809,16.233134,16.233134,16.233134,57.717809,1186.822439,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,512,2048,7168,8,128,128,4096,18,45,4.207216,9543263,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,0,5064622080,55.828132,55.828132,55.828132,15.701662,71.529794,71.529794,0.000000,1203.794092,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,512,2048,7168,8,128,128,4096,18,45,4.178816,9260882,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,56.207556,56.207556,56.207556,15.808375,72.015931,72.015931,56.207556,1268.182975,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,512,2048,7168,8,128,128,4096,18,45,4.089312,8978516,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,57.437784,57.437784,57.437784,16.154377,73.592161,73.592161,57.437784,1295.940003,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,512,2048,7168,8,128,128,4096,18,45,4.089488,8959483,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,57.435313,57.435313,57.435313,16.153682,73.588994,73.588994,57.435313,1295.884244,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,512,2048,7168,8,128,128,4096,18,45,4.167904,9342342,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,56.354712,56.354712,56.354712,15.849763,72.204475,72.204475,56.354712,1271.503190,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,512,2048,7168,8,128,128,4096,18,45,3.993024,9422243,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,0,4594860032,58.822841,58.822841,58.822841,16.543924,16.543924,16.543924,0.000000,1150.721835,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,512,2048,7168,8,128,128,4096,18,45,4.091552,9547528,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.406343,57.406343,57.406343,16.145534,16.145534,16.145534,57.406343,1180.417923,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,512,2048,7168,8,128,128,4096,18,45,4.093632,9512053,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.377168,57.377168,57.377168,16.137329,16.137329,16.137329,57.377168,1179.818019,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,512,2048,7168,8,128,128,4096,18,45,4.083648,9512034,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.517455,57.517455,57.517455,16.176784,16.176784,16.176784,57.517455,1182.702666,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,512,2048,7168,8,128,128,4096,18,45,4.196832,9511620,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,0,5064622080,55.966272,55.966272,55.966272,15.740514,71.706786,71.706786,0.000000,1206.772737,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,512,2048,7168,8,128,128,4096,18,45,4.178432,9237259,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,56.212719,56.212719,56.212719,15.809827,72.022546,72.022546,56.212719,1268.299477,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,512,2048,7168,8,128,128,4096,18,45,4.089216,8983129,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,57.439130,57.439130,57.439130,16.154755,73.593886,73.593886,57.439130,1295.970377,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,512,2048,7168,8,128,128,4096,18,45,4.082256,8952640,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,57.537066,57.537066,57.537066,16.182300,73.719366,73.719366,57.537066,1298.180053,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,512,2048,7168,8,128,128,4096,18,45,4.176320,9364346,3758096384,469762048,234881024,234881024,234881024,66060288,300941312,300941312,234881024,5299503104,56.241145,56.241145,56.241145,15.817822,72.058967,72.058967,56.241145,1268.940840,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,512,2048,7168,8,128,128,4096,18,45,3.987952,9414550,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,0,4594860032,58.897656,58.897656,58.897656,16.564966,16.564966,16.564966,0.000000,1152.185392,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,512,2048,7168,8,128,128,4096,18,45,4.080880,9512390,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.556462,57.556462,57.556462,16.187755,16.187755,16.187755,57.556462,1183.504749,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,512,2048,7168,8,128,128,4096,18,45,4.097472,9514798,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.323397,57.323397,57.323397,16.122205,16.122205,16.122205,57.323397,1178.712345,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,512,2048,7168,8,128,128,4096,18,45,4.078992,9509575,3758096384,469762048,234881024,234881024,234881024,66060288,66060288,66060288,234881024,4829741056,57.583106,57.583106,57.583106,16.195249,16.195249,16.195249,57.583106,1184.052625,0x788f8c4963e8f818
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,0,384,512,2048,7168,8,384,384,4096,3,25,12.627488,12310406,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,0,13520338944,18.600772,18.600772,18.600772,5.231467,23.832239,23.832239,0.000000,1070.706921,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,0,384,512,2048,7168,8,384,384,4096,3,25,12.072256,11535998,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,234881024,13755219968,19.456266,19.456266,19.456266,5.472075,24.928341,24.928341,19.456266,1139.407570,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,0,384,512,2048,7168,8,384,384,4096,3,25,11.851040,11253918,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,234881024,13755219968,19.819444,19.819444,19.819444,5.574219,25.393663,25.393663,19.819444,1160.676202,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,0,384,512,2048,7168,8,384,384,4096,3,25,11.863487,11324940,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,234881024,13755219968,19.798649,19.798649,19.798649,5.568370,25.367019,25.367019,19.798649,1159.458403,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,0,384,512,2048,7168,8,384,384,4096,3,25,12.078720,11521134,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,234881024,13755219968,19.445854,19.445854,19.445854,5.469146,24.915000,24.915000,19.445854,1138.797808,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,0,384,512,2048,7168,8,384,384,4096,3,25,12.250561,12222749,11274289152,1409286144,234881024,234881024,234881024,66060288,66060288,66060288,0,13050576896,19.173083,19.173083,19.173083,5.392430,5.392430,5.392430,0.000000,1065.304450,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,0,384,512,2048,7168,8,384,384,4096,3,25,12.065664,11924231,11274289152,1409286144,234881024,234881024,234881024,66060288,66060288,66060288,234881024,13285457920,19.466895,19.466895,19.466895,5.475064,5.475064,5.475064,19.466895,1101.096268,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,0,384,512,2048,7168,8,384,384,4096,3,25,11.870640,11686323,11274289152,1409286144,234881024,234881024,234881024,66060288,66060288,66060288,234881024,13285457920,19.786720,19.786720,19.786720,5.565015,5.565015,5.565015,19.786720,1119.186341,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,0,384,512,2048,7168,8,384,384,4096,3,25,11.962193,11742665,11274289152,1409286144,234881024,234881024,234881024,66060288,66060288,66060288,234881024,13285457920,19.635282,19.635282,19.635282,5.522423,5.522423,5.522423,19.635282,1110.620639,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,128,384,512,2048,7168,8,384,384,4096,3,25,12.640448,12324018,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,0,13520338944,18.581701,18.581701,18.581701,5.226104,23.807805,23.807805,0.000000,1069.609191,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,128,384,512,2048,7168,8,384,384,4096,3,25,12.111408,11569832,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,234881024,13755219968,19.393370,19.393370,19.393370,5.454385,24.847756,24.847756,19.393370,1135.724245,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,128,384,512,2048,7168,8,384,384,4096,3,25,11.883137,11294980,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,234881024,13755219968,19.765911,19.765911,19.765911,5.559162,25.325074,25.325074,19.765911,1157.541166,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,128,384,512,2048,7168,8,384,384,4096,3,25,11.912656,11374051,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,234881024,13755219968,19.716932,19.716932,19.716932,5.545387,25.262319,25.262319,19.716932,1154.672826,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,128,384,512,2048,7168,8,384,384,4096,3,25,12.111456,11544554,11274289152,1409286144,234881024,234881024,234881024,66060288,300941312,300941312,234881024,13755219968,19.393294,19.393294,19.393294,5.454364,24.847658,24.847658,19.393294,1135.719773,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,128,384,512,2048,7168,8,384,384,4096,3,25,12.282528,12246859,11274289152,1409286144,234881024,234881024,234881024,66060288,66060288,66060288,0,13050576896,19.123183,19.123183,19.123183,5.378395,5.378395,5.378395,0.000000,1062.531832,0x124daec24f0970be
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,128,384,512,2048,7168,8,384,384,4096,3,25,12.081504,11942954,11274289152,1409286144,234881024,234881024,234881024,66060288,66060288,66060288,234881024,13285457920,19.441373,19.441373,19.441373,5.467886,5.467886,5.467886,19.441373,1099.652665,0x124daec24f0970be
